,filename,sgpa,cgpa
9596,21021005008_1800265775.html,3.59,5.4
9597,21021005008_1800265901.html,7.42,7.42
9598,21021005008_1800265902.html,5.43,6.35
9599,21021005008_1800265904.html,6.96,6.45
9600,21021005008_1800265905.html,7.2,6.57
9601,21021005010_1800265219.html,6.54,6.54
9602,21021005010_1800265275.html,5.0,5.71
9603,21021005010_1800265532.html,7.16,6.7
9604,21021005010_1800265550.html,6.54,6.54
9605,21021005010_1800265551.html,6.43,6.48
9606,21021005010_1800265773.html,7.17,6.88
9607,21021005010_1800265775.html,3.52,6.08
9608,21021005010_1800265901.html,7.42,7.42
9609,21021005010_1800265904.html,5.85,6.88
9610,21021005010_1800265905.html,7.4,6.97
9611,21021005014_1800265219.html,3.17,3.17
9612,21021005014_1800265275.html,4.11,3.67
9613,21021005014_1800265397.html,3.17,3.17
9614,21021005014_1800265532.html,7.6,6.12
9615,21021005014_1800265550.html,4.17,4.17
9616,21021005014_1800265551.html,6.46,5.4
9617,21021005014_1800265773.html,6.46,5.4
9618,21021005014_1800265775.html,5.52,5.96
9619,21021005014_1800265901.html,6.83,6.83
9620,21021005014_1800265902.html,6.46,6.63
9621,21021005014_1800265904.html,6.41,6.81
9622,21021005014_1800265905.html,7.9,6.98
9623,21021005015_1800265219.html,6.63,6.63
9624,21021005015_1800265275.html,5.32,5.92
9625,21021005015_1800265397.html,6.63,6.63
9626,21021005015_1800265532.html,5.84,6.17
9627,21021005015_1800265550.html,6.63,6.63
9628,21021005015_1800265551.html,6.07,6.33
9629,21021005015_1800265773.html,6.07,6.32
9630,21021005015_1800265775.html,3.48,5.7
9631,21021005015_1800265901.html,6.63,6.63
9632,21021005015_1800265902.html,7.07,6.87
9633,21021005015_1800265904.html,4.93,6.35
9634,21021005015_1800265905.html,7.0,6.45
9635,21021005016_1800265219.html,5.25,5.25
9636,21021005016_1800265275.html,5.14,5.19
9637,21021005016_1800265532.html,2.92,4.45
9638,21021005016_1800265550.html,5.25,5.25
9639,21021005016_1800265551.html,5.14,5.19
9640,21021005016_1800265775.html,0.78,3.5
9641,21021005016_1800265903.html,2.92,4.45
9642,21021005016_1800265905.html,3.0,3.42
9643,21021005017_1800265219.html,6.79,6.79
9644,21021005017_1800265275.html,4.89,5.77
9645,21021005017_1800265532.html,7.28,7.06
9646,21021005017_1800265550.html,7.67,7.67
9647,21021005017_1800265551.html,6.36,6.96
9648,21021005017_1800265773.html,7.35,7.5
9649,21021005017_1800265775.html,6.07,7.08
9650,21021005017_1800265904.html,6.07,7.08
9651,21021005017_1800265905.html,7.85,7.2
9652,21021005018_1800265219.html,6.88,6.88
9653,21021005018_1800265275.html,4.46,5.58
9654,21021005018_1800265532.html,5.44,5.62
9655,21021005018_1800265551.html,5.11,5.7
9656,21021005018_1800265775.html,3.37,5.14
9657,21021005018_1800265901.html,6.88,6.88
9658,21021005018_1800265902.html,6.68,6.77
9659,21021005018_1800265903.html,6.4,6.65
9660,21021005018_1800265904.html,4.7,6.14
9661,21021005018_1800265905.html,7.2,6.31
9662,21021101001_1800265267.html,1.81,2.87
9663,21021101001_1800265331.html,3.92,3.92
9664,21021101001_1800265469.html,2.42,3.31
9665,21021101001_1800265499.html,5.69,5.69
9666,21021101001_1800265788.html,5.69,5.69
9667,21021101001_1800265789.html,2.5,4.1
9668,21021101001_1800265790.html,3.5,3.9
9669,21021101001_1800265814.html,2.81,3.62
9670,21021101001_1800265931.html,4.81,5.71
9671,21021101001_1800265932.html,4.19,5.21
9672,21021101001_1800265933.html,5.63,5.31
9673,21021101001_1800265934.html,4.7,5.2
9674,21021101002_1800265267.html,4.62,4.83
9675,21021101002_1800265331.html,5.04,5.04
9676,21021101002_1800265469.html,6.65,5.92
9677,21021101002_1800265500.html,6.08,5.56
9678,21021101002_1800265788.html,5.96,5.96
9679,21021101002_1800265789.html,6.88,6.42
9680,21021101002_1800265790.html,7.19,6.68
9681,21021101002_1800265814.html,7.15,6.8
9682,21021101002_1800265930.html,6.65,6.65
9683,21021101002_1800265934.html,6.39,6.87
9684,21021101004_1800265267.html,3.92,4.92
9685,21021101004_1800265331.html,5.92,5.92
9686,21021101004_1800265469.html,6.27,5.88
9687,21021101004_1800265499.html,5.92,5.92
9688,21021101004_1800265500.html,5.46,5.69
9689,21021101004_1800265788.html,5.92,5.92
9690,21021101004_1800265789.html,5.46,5.69
9691,21021101004_1800265814.html,6.93,6.15
9692,21021101004_1800265930.html,6.85,6.85
9693,21021101004_1800265931.html,7.35,7.1
9694,21021101004_1800265932.html,6.27,6.82
9695,21021101004_1800265934.html,5.13,6.54
9696,21021101005_1800265267.html,1.81,2.83
9697,21021101005_1800265331.html,3.85,3.85
9698,21021101005_1800265469.html,1.62,2.96
9699,21021101005_1800265500.html,3.42,3.63
9700,21021101005_1800265790.html,1.62,3.12
9701,21021101005_1800265814.html,1.56,2.71
9702,21021101005_1800265930.html,3.85,3.85
9703,21021101005_1800265931.html,4.96,4.4
9704,21021101005_1800265932.html,1.62,3.47
9705,21021101005_1800265933.html,2.44,3.21
9706,21021101005_1800265934.html,2.7,3.12
9707,21021101006_1800265267.html,3.04,4.62
9708,21021101006_1800265331.html,6.19,6.19
9709,21021101006_1800265469.html,2.65,5.05
9710,21021101006_1800265499.html,6.19,6.19
9711,21021101006_1800265500.html,6.31,6.25
9712,21021101006_1800265788.html,6.19,6.19
9713,21021101006_1800265790.html,5.42,5.97
9714,21021101006_1800265814.html,4.48,5.59
9715,21021101006_1800265930.html,7.12,7.12
9716,21021101006_1800265932.html,6.35,6.59
9717,21021101006_1800265933.html,6.3,6.51
9718,21021101006_1800265934.html,3.48,5.97
9719,21021101007_1800265267.html,1.38,2.58
9720,21021101007_1800265331.html,3.77,3.77
9721,21021101007_1800265469.html,1.5,2.22
9722,21021101007_1800265499.html,3.77,3.77
9723,21021101007_1800265788.html,3.77,3.77
9724,21021101007_1800265789.html,2.08,2.92
9725,21021101007_1800265790.html,4.19,3.35
9726,21021101007_1800265814.html,2.48,3.12
9727,21021101007_1800265930.html,6.58,6.58
9728,21021101007_1800265931.html,6.69,6.63
9729,21021101007_1800265932.html,4.73,6.0
9730,21021101007_1800265933.html,5.85,5.96
9731,21021101007_1800265934.html,4.09,5.63
9732,21021101009_1800265267.html,4.0,4.67
9733,21021101009_1800265331.html,5.35,5.35
9734,21021101009_1800265469.html,4.04,5.41
9735,21021101009_1800265499.html,6.04,6.04
9736,21021101009_1800265500.html,6.15,6.1
9737,21021101009_1800265788.html,6.96,6.96
9738,21021101009_1800265789.html,6.15,6.56
9739,21021101009_1800265790.html,4.04,5.72
9740,21021101009_1800265814.html,4.7,5.46
9741,21021101009_1800265931.html,6.85,6.9
9742,21021101009_1800265932.html,4.96,6.26
9743,21021101009_1800265933.html,5.74,6.12
9744,21021101009_1800265934.html,4.04,5.75
9745,21021101011_1800265267.html,8.58,8.81
9746,21021101011_1800265469.html,8.12,8.58
9747,21021101011_1800265814.html,8.22,8.49
9748,21021101011_1800265934.html,8.48,8.48
9749,21021105001_1800265219.html,8.58,8.58
9750,21021105001_1800265275.html,7.93,8.24
9751,21021105001_1800265532.html,8.56,8.35
9752,21021105001_1800265775.html,6.96,8.0
9753,21021105001_1800265904.html,8.11,8.29
9754,21021105001_1800265905.html,8.0,8.24
9755,21021105002_1800265219.html,8.46,8.46
9756,21021105002_1800265275.html,8.04,8.24
9757,21021105002_1800265532.html,8.15,8.21
9758,21021105002_1800265775.html,6.33,7.74
9759,21021105002_1800265904.html,7.52,8.04
9760,21021105002_1800265905.html,8.0,8.03
9761,21021105003_1800265219.html,7.85,7.85
9762,21021105003_1800265275.html,6.36,7.07
9763,21021105003_1800265532.html,6.52,7.23
9764,21021105003_1800265551.html,7.36,7.59
9765,21021105003_1800265775.html,5.07,6.92
9766,21021105003_1800265904.html,6.11,7.18
9767,21021105003_1800265905.html,6.4,7.05
9768,21021105004_1800265219.html,6.62,6.62
9769,21021105004_1800265275.html,5.46,6.02
9770,21021105004_1800265532.html,7.63,7.25
9771,21021105004_1800265550.html,7.69,7.69
9772,21021105004_1800265551.html,6.46,7.06
9773,21021105004_1800265773.html,7.32,7.5
9774,21021105004_1800265775.html,5.3,6.98
9775,21021105004_1800265904.html,7.07,7.43
9776,21021105004_1800265905.html,7.3,7.41
9777,21021201001_1800265267.html,8.33,8.28
9778,21021201001_1800265469.html,7.25,7.95
9779,21021201001_1800265790.html,8.13,8.23
9780,21021201001_1800265814.html,6.04,7.64
9781,21021201001_1800265934.html,8.04,8.11
9782,21021201002_1800265267.html,6.71,7.1
9783,21021201002_1800265331.html,7.46,7.46
9784,21021201002_1800265469.html,6.5,7.19
9785,21021201002_1800265500.html,7.58,7.52
9786,21021201002_1800265790.html,7.38,7.47
9787,21021201002_1800265814.html,5.85,7.04
9788,21021201002_1800265933.html,6.74,7.28
9789,21021201002_1800265934.html,6.48,7.13
9790,21021201003_1800265267.html,4.0,4.48
9791,21021201003_1800265469.html,1.92,3.65
9792,21021201003_1800265499.html,4.92,4.92
9793,21021201003_1800265788.html,5.62,5.62
9794,21021201003_1800265789.html,4.75,5.2
9795,21021201003_1800265814.html,3.15,3.87
9796,21021201003_1800265930.html,5.62,5.62
9797,21021201003_1800265931.html,4.75,5.2
9798,21021201003_1800265932.html,3.08,4.51
9799,21021201003_1800265933.html,5.7,4.83
9800,21021201003_1800265934.html,3.74,4.63
9801,21021201004_1800265267.html,3.5,5.76
9802,21021201004_1800265331.html,7.85,7.85
9803,21021201004_1800265469.html,5.04,6.66
9804,21021201004_1800265500.html,7.0,7.44
9805,21021201004_1800265789.html,7.0,7.44
9806,21021201004_1800265790.html,5.04,6.66
9807,21021201004_1800265814.html,5.89,6.46
9808,21021201004_1800265931.html,7.88,7.86
9809,21021201004_1800265932.html,5.04,6.95
9810,21021201004_1800265933.html,5.89,6.66
9811,21021201004_1800265934.html,5.43,6.44
9812,21021201005_1800265267.html,3.33,4.82
9813,21021201005_1800265331.html,6.19,6.19
9814,21021201005_1800265469.html,3.88,5.88
9815,21021201005_1800265499.html,7.27,7.27
9816,21021201005_1800265500.html,6.38,6.84
9817,21021201005_1800265789.html,6.38,6.84
9818,21021201005_1800265790.html,3.88,5.88
9819,21021201005_1800265814.html,5.0,5.64
9820,21021201005_1800265933.html,5.0,5.64
9821,21021201005_1800265934.html,5.04,5.53
9822,21021201006_1800265267.html,7.13,7.84
9823,21021201006_1800265469.html,6.58,7.76
9824,21021201006_1800265500.html,8.13,8.32
9825,21021201006_1800265790.html,7.58,8.08
9826,21021201006_1800265814.html,6.33,7.61
9827,21021201006_1800265934.html,7.57,7.8
9828,21021201007_1800265267.html,4.13,5.48
9829,21021201007_1800265331.html,6.73,6.73
9830,21021201007_1800265469.html,2.63,5.16
9831,21021201007_1800265499.html,6.73,6.73
9832,21021201007_1800265500.html,6.0,6.38
9833,21021201007_1800265788.html,6.73,6.73
9834,21021201007_1800265790.html,2.63,5.16
9835,21021201007_1800265814.html,4.81,5.07
9836,21021201007_1800265930.html,7.65,7.65
9837,21021201007_1800265931.html,6.0,6.86
9838,21021201007_1800265932.html,3.79,5.86
9839,21021201007_1800265933.html,5.48,5.76
9840,21021201007_1800265934.html,6.35,5.87
9841,21021201008_1800265267.html,6.96,7.26
9842,21021201008_1800265331.html,7.54,7.54
9843,21021201008_1800265469.html,4.92,6.5
9844,21021201008_1800265790.html,4.92,6.5
9845,21021201008_1800265814.html,3.48,5.69
9846,21021201008_1800265932.html,4.92,6.5
9847,21021201008_1800265933.html,5.93,6.35
9848,21021201008_1800265934.html,5.74,6.23
9849,21021201009_1800265267.html,2.92,4.24
9850,21021201009_1800265331.html,5.46,5.46
9851,21021201009_1800265469.html,1.13,3.55
9852,21021201009_1800265499.html,5.46,5.46
9853,21021201009_1800265500.html,3.92,4.72
9854,21021201009_1800265789.html,3.92,4.72
9855,21021201009_1800265814.html,2.7,3.33
9856,21021201009_1800265930.html,6.27,6.27
9857,21021201009_1800265931.html,3.92,5.14
9858,21021201009_1800265934.html,3.74,3.57
9859,21021203002_1800265235.html,,
9860,21021203002_1800265242.html,,
9861,21021203002_1800265243.html,7.77,7.77
9862,21021203002_1800265284.html,5.21,6.54
9863,21021203002_1800265590.html,7.13,7.46
9864,21021203002_1800265591.html,5.92,6.96
9865,21021203002_1800265761.html,6.79,7.24
9866,21021203002_1800265762.html,6.67,7.09
9867,21021203002_1800266011.html,7.66,7.52
9868,21021203002_1800266012.html,7.55,7.53
9869,21021203002_1800266013.html,7.6,7.54
9870,21021203003_1800265235.html,,
9871,21021203003_1800265242.html,,
9872,21021203003_1800265243.html,8.27,8.27
9873,21021203003_1800265284.html,7.08,7.7
9874,21021203003_1800265591.html,8.17,8.14
9875,21021203003_1800265762.html,8.22,8.16
9876,21021203003_1800266013.html,8.26,8.17
9877,21021203004_1800265235.html,,
9878,21021203004_1800265242.html,,
9879,21021203004_1800265243.html,6.54,6.54
9880,21021203004_1800265284.html,8.33,8.24
9881,21021203004_1800265364.html,8.15,8.15
9882,21021203004_1800265591.html,8.17,8.22
9883,21021203004_1800265762.html,8.11,8.19
9884,21021203004_1800266013.html,8.26,8.2
9885,21021203005_1800265235.html,,
9886,21021203005_1800265242.html,,
9887,21021203005_1800265243.html,5.38,5.38
9888,21021203005_1800265284.html,6.54,6.3
9889,21021203005_1800265364.html,6.08,6.08
9890,21021203005_1800265589.html,6.08,6.08
9891,21021203005_1800265590.html,7.42,6.72
9892,21021203005_1800265591.html,3.54,5.69
9893,21021203005_1800265759.html,6.08,6.08
9894,21021203005_1800265761.html,4.42,5.97
9895,21021203005_1800265762.html,7.3,6.33
9896,21021203005_1800266008.html,6.07,6.07
9897,21021203005_1800266011.html,4.41,5.97
9898,21021203005_1800266013.html,5.34,6.14
9899,21021203006_1800265235.html,,
9900,21021203006_1800265242.html,,
9901,21021203006_1800265243.html,4.85,4.85
9902,21021203006_1800265284.html,6.58,6.72
9903,21021203006_1800265364.html,6.85,6.85
9904,21021203006_1800265591.html,4.38,6.28
9905,21021203006_1800265761.html,5.25,6.57
9906,21021203006_1800265762.html,5.93,6.4
9907,21021203006_1800266010.html,6.58,7.2
9908,21021203006_1800266012.html,7.48,6.81
9909,21021203006_1800266013.html,4.39,6.36
9910,21021203007_1800265235.html,,
9911,21021203007_1800265242.html,,
9912,21021203007_1800265243.html,7.12,7.12
9913,21021203007_1800265284.html,7.79,7.92
9914,21021203007_1800265364.html,8.04,8.04
9915,21021203007_1800265591.html,8.0,7.95
9916,21021203007_1800265762.html,7.7,7.88
9917,21021203007_1800266013.html,8.13,7.92
9918,21021203009_1800265235.html,,
9919,21021203009_1800265242.html,,
9920,21021203009_1800265243.html,8.96,8.96
9921,21021203009_1800265284.html,6.96,8.0
9922,21021203009_1800265591.html,8.25,8.36
9923,21021203009_1800265762.html,8.22,8.33
9924,21021203009_1800266013.html,8.43,8.34
9925,21021208005_1800265809.html,4.38,6.01
9926,21021208008_1800265809.html,7.42,7.39
9927,21021208013_1800265809.html,5.17,5.76
9928,21021301001_1800265267.html,3.5,5.24
9929,21021301001_1800265331.html,7.13,7.13
9930,21021301001_1800265469.html,5.08,5.81
9931,21021301001_1800265500.html,5.27,6.16
9932,21021301001_1800265789.html,6.19,6.64
9933,21021301001_1800265790.html,5.08,6.14
9934,21021301001_1800265814.html,5.11,5.86
9935,21021301001_1800265931.html,6.19,6.64
9936,21021301001_1800265932.html,5.08,6.14
9937,21021301001_1800265933.html,6.0,6.1
9938,21021301001_1800265934.html,4.39,5.78
9939,21021303003_1800265235.html,,
9940,21021303003_1800265242.html,,
9941,21021303003_1800265243.html,8.38,8.38
9942,21021303003_1800265284.html,5.81,7.04
9943,21021303003_1800265590.html,7.04,7.68
9944,21021303003_1800265591.html,7.13,7.5
9945,21021303003_1800265760.html,7.63,8.0
9946,21021303003_1800265761.html,8.0,8.0
9947,21021303003_1800265762.html,7.89,7.97
9948,21021303003_1800266013.html,8.08,8.16
9949,21021303008_1800265235.html,,
9950,21021303008_1800265242.html,,
9951,21021303008_1800265243.html,,
9952,21021303008_1800265284.html,4.42,4.88
9953,21021303008_1800265590.html,6.58,6.0
9954,21021303008_1800265591.html,5.0,5.68
9955,21021303008_1800265759.html,6.13,6.13
9956,21021303008_1800265761.html,6.75,6.49
9957,21021303008_1800265762.html,5.81,6.31
9958,21021303008_1800266008.html,6.12,6.12
9959,21021303008_1800266012.html,5.81,6.3
9960,21021303008_1800266013.html,6.21,6.29
9961,21021303009_1800265235.html,,
9962,21021303009_1800265242.html,,
9963,21021303009_1800265243.html,7.0,7.0
9964,21021303009_1800265284.html,7.73,7.74
9965,21021303009_1800265364.html,7.75,7.75
9966,21021303009_1800265591.html,6.92,7.47
9967,21021303009_1800265761.html,7.92,7.8
9968,21021303009_1800265762.html,7.85,7.81
9969,21021303009_1800266013.html,5.78,7.43
9970,21021303010_1800265235.html,,
9971,21021303010_1800265242.html,,
9972,21021303010_1800265243.html,5.73,5.73
9973,21021303010_1800265284.html,3.0,5.2
9974,21021303010_1800265364.html,7.23,7.23
9975,21021303010_1800265590.html,3.75,5.56
9976,21021303010_1800265591.html,2.13,4.45
9977,21021303010_1800265762.html,1.04,3.71
9978,21021303010_1800266013.html,0.0,3.02
9979,21021303011_1800265235.html,,
9980,21021303011_1800265242.html,,
9981,21021303011_1800265243.html,6.38,6.38
9982,21021303011_1800265284.html,6.21,6.72
9983,21021303011_1800265364.html,7.19,7.19
9984,21021303011_1800265590.html,7.38,7.64
9985,21021303011_1800265591.html,4.79,6.72
9986,21021303011_1800265761.html,6.42,7.24
9987,21021303011_1800265762.html,7.33,7.27
9988,21021303011_1800266011.html,7.29,7.52
9989,21021303011_1800266013.html,7.39,7.45
9990,21021303012_1800265235.html,,
9991,21021303012_1800265242.html,,
9992,21021303012_1800265243.html,7.38,7.38
9993,21021303012_1800265284.html,7.31,7.76
9994,21021303012_1800265364.html,8.25,8.25
9995,21021303012_1800265591.html,7.83,7.78
9996,21021303012_1800265762.html,7.67,7.75
9997,21021303012_1800266013.html,6.56,7.53
9998,21021401001_1800265267.html,3.69,3.17
9999,21021401001_1800265331.html,2.65,2.65
10000,21021401001_1800265469.html,3.81,3.69
10001,21021401001_1800265499.html,3.58,3.58
10002,21021401001_1800265788.html,4.27,4.27
10003,21021401001_1800265789.html,3.69,3.98
10004,21021401001_1800265814.html,2.59,3.58
10005,21021401001_1800265933.html,4.07,3.96
10006,21021401001_1800265934.html,5.83,4.3
10007,21021401004_1800265267.html,1.15,1.46
10008,21021401004_1800265331.html,1.77,1.77
10009,21021401004_1800265469.html,1.31,1.41
10010,21021401004_1800265499.html,1.77,1.77
10011,21021401004_1800265789.html,1.15,1.46
10012,21021401004_1800265814.html,0.85,1.27
10013,21021401004_1800265934.html,2.26,1.45
10014,21021403001_1800265235.html,,
10015,21021403001_1800265242.html,,
10016,21021403001_1800265243.html,8.08,8.08
10017,21021403001_1800265284.html,6.54,7.31
10018,21021403001_1800265591.html,7.04,7.22
10019,21021403001_1800265762.html,7.11,7.19
10020,21021403001_1800266013.html,7.0,7.15
10021,21021403003_1800265235.html,,
10022,21021403003_1800265242.html,,
10023,21021403003_1800265243.html,7.27,7.27
10024,21021403003_1800265284.html,7.08,7.17
10025,21021403003_1800265589.html,7.27,7.27
10026,21021403003_1800265591.html,6.54,6.96
10027,21021403003_1800265759.html,7.27,7.27
10028,21021403003_1800265761.html,7.35,7.23
10029,21021403003_1800265762.html,7.85,7.39
10030,21021403003_1800266008.html,7.26,7.26
10031,21021403003_1800266013.html,6.69,7.26
10032,21021405001_1800265219.html,3.81,3.81
10033,21021405001_1800265275.html,5.39,6.31
10034,21021405001_1800265397.html,7.31,7.31
10035,21021405001_1800265532.html,4.63,6.1
10036,21021405001_1800265551.html,6.39,6.83
10037,21021405001_1800265773.html,7.53,7.42
10038,21021405001_1800265774.html,5.3,6.72
10039,21021405001_1800265775.html,2.67,5.7
10040,21021405001_1800265903.html,5.3,6.72
10041,21021405001_1800265904.html,4.33,6.12
10042,21021405001_1800265905.html,4.15,5.81
10043,21021405002_1800265219.html,4.54,4.54
10044,21021405002_1800265275.html,3.36,4.44
10045,21021405002_1800265397.html,5.62,5.62
10046,21021405002_1800265532.html,1.56,4.0
10047,21021405002_1800265550.html,5.62,5.62
10048,21021405002_1800265551.html,4.86,5.22
10049,21021405002_1800265775.html,1.67,3.42
10050,21021405002_1800265905.html,2.65,3.3
10051,21021501001_1800265267.html,5.19,5.37
10052,21021501001_1800265331.html,5.54,5.54
10053,21021501001_1800265469.html,4.08,5.59
10054,21021501001_1800265500.html,7.04,6.29
10055,21021501001_1800265788.html,6.62,6.62
10056,21021501001_1800265790.html,4.08,5.96
10057,21021501001_1800265814.html,4.63,5.61
10058,21021501001_1800265930.html,6.62,6.62
10059,21021501001_1800265932.html,4.08,5.96
10060,21021501001_1800265933.html,6.3,6.05
10061,21021501001_1800265934.html,6.87,6.2
10062,21021501002_1800265267.html,4.46,5.04
10063,21021501002_1800265331.html,5.62,5.62
10064,21021501002_1800265469.html,5.08,5.75
10065,21021501002_1800265499.html,5.62,5.62
10066,21021501002_1800265500.html,6.5,6.06
10067,21021501002_1800265788.html,5.62,5.62
10068,21021501002_1800265790.html,5.83,6.36
10069,21021501002_1800265814.html,5.81,6.21
10070,21021501002_1800265930.html,7.38,7.38
10071,21021501002_1800265934.html,5.78,6.82
10072,21021501003_1800265267.html,5.42,5.67
10073,21021501003_1800265331.html,5.92,5.92
10074,21021501003_1800265469.html,4.21,6.32
10075,21021501003_1800265499.html,7.0,7.0
10076,21021501003_1800265500.html,7.58,7.29
10077,21021501003_1800265788.html,7.0,7.0
10078,21021501003_1800265790.html,4.21,6.32
10079,21021501003_1800265814.html,7.0,6.5
10080,21021501003_1800265930.html,7.81,7.81
10081,21021501003_1800265932.html,6.54,7.33
10082,21021501003_1800265934.html,8.09,7.4
10083,21021501004_1800265267.html,5.54,6.17
10084,21021501004_1800265331.html,6.81,6.81
10085,21021501004_1800265469.html,5.13,6.49
10086,21021501004_1800265500.html,7.42,7.12
10087,21021501004_1800265788.html,6.81,6.81
10088,21021501004_1800265790.html,6.29,6.86
10089,21021501004_1800265814.html,6.85,6.85
10090,21021501004_1800265930.html,6.81,6.81
10091,21021501004_1800265932.html,6.29,6.86
10092,21021501004_1800265934.html,7.04,6.89
10093,21021501005_1800265267.html,6.35,6.52
10094,21021501005_1800265331.html,6.69,6.69
10095,21021501005_1800265469.html,7.46,7.24
10096,21021501005_1800265500.html,7.58,7.13
10097,21021501005_1800265788.html,6.69,6.69
10098,21021501005_1800265814.html,5.7,6.83
10099,21021501005_1800265930.html,6.69,6.69
10100,21021501005_1800265933.html,6.37,7.01
10101,21021501005_1800265934.html,7.0,7.01
10102,21021501006_1800265267.html,6.19,6.5
10103,21021501006_1800265331.html,6.81,6.81
10104,21021501006_1800265469.html,4.5,6.24
10105,21021501006_1800265500.html,7.27,7.04
10106,21021501006_1800265788.html,6.81,6.81
10107,21021501006_1800265790.html,6.58,6.89
10108,21021501006_1800265814.html,6.89,6.89
10109,21021501006_1800265930.html,7.5,7.5
10110,21021501006_1800265932.html,7.46,7.41
10111,21021501006_1800265934.html,6.87,7.2
10112,21021501007_1800265267.html,6.35,6.65
10113,21021501007_1800265331.html,6.96,6.96
10114,21021501007_1800265469.html,5.25,6.63
10115,21021501007_1800265500.html,7.58,7.27
10116,21021501007_1800265788.html,6.96,6.96
10117,21021501007_1800265790.html,6.25,6.95
10118,21021501007_1800265814.html,5.93,6.68
10119,21021501007_1800265930.html,7.77,7.77
10120,21021501007_1800265932.html,7.0,7.46
10121,21021501007_1800265933.html,6.96,7.33
10122,21021501007_1800265934.html,6.57,7.19
10123,21021503001_1800265235.html,,
10124,21021503001_1800265242.html,,
10125,21021503001_1800265243.html,5.65,5.65
10126,21021503001_1800265284.html,6.42,6.04
10127,21021503001_1800265589.html,6.73,6.73
10128,21021503001_1800265590.html,7.35,7.04
10129,21021503001_1800265591.html,6.54,6.88
10130,21021503001_1800265759.html,6.73,6.73
10131,21021503001_1800265762.html,7.22,6.97
10132,21021503001_1800266008.html,6.73,6.73
10133,21021503001_1800266013.html,7.73,7.11
10134,22010101001_1800265467.html,5.92,5.92
10135,22010101001_1800265812.html,2.67,4.54
10136,22010101001_1800265929.html,4.0,5.21
10137,22010101001_1800265930.html,4.92,5.11
10138,22010101002_1800265467.html,6.46,6.46
10139,22010101002_1800265812.html,5.54,6.0
10140,22010101002_1800265929.html,5.54,6.0
10141,22010101002_1800265930.html,4.58,5.53
10142,22010101004_1800265467.html,5.46,5.46
10143,22010101004_1800265812.html,3.21,4.33
10144,22010101004_1800265928.html,5.96,5.96
10145,22010101004_1800265929.html,3.96,4.96
10146,22010101004_1800265930.html,4.42,4.78
10147,22010101006_1800265467.html,2.0,2.0
10148,22010101006_1800265786.html,2.0,2.0
10149,22010101006_1800265812.html,1.38,1.69
10150,22010101006_1800265928.html,2.33,2.33
10151,22010101006_1800265929.html,2.33,2.33
10152,22010101006_1800265930.html,1.25,1.97
10153,22010101009_1800265467.html,6.88,6.88
10154,22010101009_1800265812.html,6.67,6.77
10155,22010101009_1800265930.html,5.96,6.5
10156,22010101010_1800265467.html,2.79,2.79
10157,22010101010_1800265786.html,2.79,2.79
10158,22010101010_1800265812.html,0.96,1.88
10159,22010101010_1800265928.html,3.29,3.29
10160,22010101010_1800265929.html,1.29,2.29
10161,22010101010_1800265930.html,1.25,1.94
10162,22010101011_1800265467.html,1.75,1.75
10163,22010101011_1800265786.html,2.08,2.08
10164,22010101011_1800265812.html,0.92,1.5
10165,22010101011_1800265928.html,4.21,4.21
10166,22010101011_1800265929.html,2.75,3.48
10167,22010101011_1800265930.html,2.83,3.26
10168,22010101012_1800265467.html,7.79,7.79
10169,22010101012_1800265812.html,7.08,7.44
10170,22010101012_1800265930.html,7.38,7.42
10171,22010101013_1800265467.html,3.29,3.29
10172,22010101013_1800265786.html,3.29,3.29
10173,22010101013_1800265812.html,1.71,2.5
10174,22010101013_1800265930.html,3.08,2.69
10175,22010101015_1800265467.html,4.71,4.71
10176,22010101015_1800265786.html,4.71,4.71
10177,22010101015_1800265812.html,3.29,4.0
10178,22010101015_1800265928.html,4.71,4.71
10179,22010101015_1800265929.html,3.96,4.33
10180,22010101015_1800265930.html,2.29,3.65
10181,22010101017_1800265467.html,2.08,2.08
10182,22010101017_1800265786.html,2.08,2.08
10183,22010101017_1800265812.html,1.88,1.98
10184,22010101017_1800265928.html,4.21,4.21
10185,22010101017_1800265930.html,3.33,3.14
10186,22010101018_1800265467.html,0.25,0.25
10187,22010101018_1800265812.html,0.67,0.46
10188,22010101018_1800265928.html,0.25,0.25
10189,22010101018_1800265929.html,1.0,0.63
10190,22010101018_1800265930.html,1.21,0.82
10191,22010101021_1800265467.html,5.96,5.96
10192,22010101021_1800265786.html,6.46,6.46
10193,22010101021_1800265812.html,5.29,5.88
10194,22010101021_1800265930.html,5.42,5.72
10195,22010101023_1800265467.html,3.83,3.83
10196,22010101023_1800265786.html,4.33,4.33
10197,22010101023_1800265812.html,2.46,3.4
10198,22010101023_1800265928.html,4.83,4.83
10199,22010101023_1800265929.html,2.96,3.9
10200,22010101023_1800265930.html,3.17,3.65
10201,22010101024_1800265467.html,7.5,7.5
10202,22010101024_1800265812.html,5.71,6.6
10203,22010101024_1800265930.html,6.92,6.93
10204,22010101025_1800265467.html,2.33,2.33
10205,22010101025_1800265786.html,2.83,2.83
10206,22010101025_1800265812.html,2.46,2.65
10207,22010101025_1800265928.html,2.83,2.83
10208,22010101025_1800265929.html,2.46,2.65
10209,22010101025_1800265930.html,2.33,2.54
10210,22010101027_1800265467.html,7.46,7.46
10211,22010101027_1800265812.html,6.29,6.88
